CUSTOMER_ID,AGE,GENDER,ITEM_PURCHASED,CATEGORY,PURCHASE_AMOUNT,LOCATION,REGION,SIZE,COLOR,SEASON,REVIEW_RATING,SUBSCRIPTION_STATUS,SHIPPING_TYPE,DISCOUNT_APPLIED,PROMO_CODE_USED,PREVIOUS_PURCHASES,PAYMENT_METHOD,FREQUENCY_OF_PURCHASES,PROCESSDATE,AGE_GROUP,REVIEWS_CLASSIFICATION
3094,29,Female,Socks,Clothing,63,Pennsylvania,Northeast Region,L,Red,Summer,4.8,false,Store Pickup,false,false,17,Cash,Every 3 Months,1/28/2025 15:41,YOUTH,EXCELLENT
3095,22,Female,Sandals,Footwear,59,Georgia,South Region,M,Gray,Summer,2.7,false,Store Pickup,false,false,9,Cash,Weekly,3/2/2025 9:57,YOUTH,BAD
3096,62,Female,Hat,Accessories,53,Minnesota,Midwest Region,S,Beige,Fall,3.4,false,Standard,false,false,13,Venmo,Fortnightly,3/14/2025 9:40,SENIOR,GOOD
3097,69,Female,Shirt,Clothing,63,Kansas,Midwest Region,L,White,Winter,3.5,false,Next Day Air,false,false,20,Bank Transfer,Monthly,6/19/2025 17:12,SENIOR,GOOD
3098,48,Female,Shoes,Footwear,33,Delaware,South Region,M,Silver,Fall,3.7,false,Free Shipping,false,false,39,Bank Transfer,Quarterly,3/28/2025 6:05,ADULT,GOOD
3099,66,Female,Pants,Clothing,64,New Mexico,West Region,L,Cyan,Summer,3.3,false,Next Day Air,false,false,50,Bank Transfer,Quarterly,4/19/2025 7:52,SENIOR,GOOD
3100,42,Female,Shirt,Clothing,98,Michigan,Midwest Region,S,Maroon,Fall,2.9,false,Free Shipping,false,false,21,Bank Transfer,Bi-Weekly,6/1/2025 7:40,ADULT,BAD
3101,50,Female,Hat,Accessories,85,Vermont,Northeast Region,L,Purple,Winter,3.9,false,Express,false,false,3,Bank Transfer,Weekly,3/1/2025 8:32,ADULT,GOOD
3102,32,Female,Jewelry,Accessories,82,Idaho,West Region,S,Brown,Summer,2.7,false,Express,false,false,9,PayPal,Fortnightly,6/18/2025 3:30,YOUTH,BAD
3103,51,Female,Jacket,Outerwear,85,South Dakota,Midwest Region,M,Green,Summer,4.3,false,Standard,false,false,29,Cash,Bi-Weekly,3/28/2025 3:56,ADULT,EXCELLENT
3104,27,Female,Shirt,Clothing,37,Illinois,Midwest Region,S,Peach,Winter,3.0,false,2-Day Shipping,false,false,42,Bank Transfer,Weekly,5/22/2025 0:51,YOUTH,GOOD
3105,43,Female,Pants,Clothing,56,Georgia,South Region,S,Turquoise,Summer,5.0,false,2-Day Shipping,false,false,41,Debit Card,Fortnightly,3/24/2025 5:51,ADULT,EXCELLENT
3106,48,Female,Skirt,Clothing,33,Oregon,West Region,M,Olive,Fall,2.7,false,Express,false,false,17,Debit Card,Monthly,3/29/2025 12:29,ADULT,BAD
3107,62,Female,Sandals,Footwear,57,Alabama,South Region,M,Yellow,Winter,4.7,false,Next Day Air,false,false,20,PayPal,Annually,2/9/2025 17:01,SENIOR,EXCELLENT
3108,65,Female,Blouse,Clothing,31,Hawaii,West Region,L,Gray,Winter,4.6,false,Standard,false,false,18,Credit Card,Bi-Weekly,6/18/2025 3:03,SENIOR,EXCELLENT
3109,50,Female,Socks,Clothing,69,Oregon,West Region,M,Purple,Fall,3.2,false,2-Day Shipping,false,false,7,PayPal,Monthly,4/20/2025 12:40,ADULT,GOOD
3110,60,Female,Jacket,Outerwear,92,Illinois,Midwest Region,M,Gray,Winter,4.3,false,Free Shipping,false,false,47,Bank Transfer,Fortnightly,1/31/2025 10:13,SENIOR,EXCELLENT
3111,19,Female,Handbag,Accessories,46,Texas,South Region,L,Lavender,Fall,4.6,false,Next Day Air,false,false,2,Bank Transfer,Bi-Weekly,2/25/2025 6:28,YOUTH,EXCELLENT
3112,21,Female,Belt,Accessories,81,Kansas,Midwest Region,XL,Indigo,Spring,4.9,false,Free Shipping,false,false,25,Debit Card,Quarterly,6/21/2025 18:38,YOUTH,EXCELLENT
3113,19,Female,Blouse,Clothing,97,Texas,South Region,S,Green,Fall,3.8,false,Express,false,false,26,Venmo,Annually,6/25/2025 23:18,YOUTH,GOOD
3114,46,Female,Shirt,Clothing,93,Nebraska,Midwest Region,L,Green,Summer,2.6,false,Express,false,false,2,Debit Card,Weekly,5/4/2025 23:29,ADULT,BAD
3115,21,Female,Handbag,Accessories,56,Arkansas,South Region,M,Olive,Spring,4.7,false,Store Pickup,false,false,45,Venmo,Bi-Weekly,3/29/2025 18:19,YOUTH,EXCELLENT
3116,26,Female,Scarf,Accessories,53,South Dakota,Midwest Region,M,Charcoal,Fall,4.1,false,Free Shipping,false,false,9,Bank Transfer,Bi-Weekly,5/8/2025 0:57,YOUTH,EXCELLENT
3117,50,Female,Coat,Outerwear,66,Montana,West Region,L,Gray,Spring,3.7,false,Store Pickup,false,false,1,Venmo,Weekly,6/3/2025 14:27,ADULT,GOOD
3118,43,Female,Hoodie,Clothing,50,Florida,South Region,M,Olive,Fall,3.0,false,Free Shipping,false,false,4,PayPal,Bi-Weekly,5/12/2025 22:51,ADULT,GOOD
3119,61,Female,Shorts,Clothing,97,Virginia,South Region,L,Blue,Summer,4.7,false,Standard,false,false,31,Debit Card,Quarterly,2/15/2025 8:15,SENIOR,EXCELLENT
3120,63,Female,Sandals,Footwear,79,Louisiana,South Region,XL,Silver,Winter,4.7,false,2-Day Shipping,false,false,21,Credit Card,Every 3 Months,6/2/2025 22:46,SENIOR,EXCELLENT
3121,46,Female,Shirt,Clothing,76,Louisiana,South Region,M,Magenta,Fall,4.0,false,Store Pickup,false,false,32,Debit Card,Fortnightly,1/29/2025 4:10,ADULT,GOOD
3122,63,Female,Hoodie,Clothing,38,Louisiana,South Region,L,Black,Fall,2.6,false,Standard,false,false,16,Venmo,Weekly,2/5/2025 1:59,SENIOR,BAD
3123,23,Female,Socks,Clothing,45,Georgia,South Region,M,Pink,Fall,3.0,false,Express,false,false,34,Credit Card,Fortnightly,4/2/2025 20:53,YOUTH,GOOD
3124,57,Female,Handbag,Accessories,77,Iowa,Midwest Region,XL,Red,Fall,3.3,false,Next Day Air,false,false,40,Venmo,Bi-Weekly,1/28/2025 4:11,ADULT,GOOD
3125,57,Female,Jewelry,Accessories,51,California,West Region,M,Peach,Summer,3.4,false,Standard,false,false,4,Cash,Every 3 Months,3/26/2025 16:57,ADULT,GOOD
3126,33,Female,Coat,Outerwear,26,Oregon,West Region,L,Lavender,Spring,4.0,false,Standard,false,false,3,Cash,Quarterly,3/23/2025 23:07,YOUTH,GOOD
3127,57,Female,Sunglasses,Accessories,76,Maine,Northeast Region,L,Lavender,Winter,2.6,false,Store Pickup,false,false,28,Bank Transfer,Bi-Weekly,4/3/2025 13:15,ADULT,BAD
3128,55,Female,Gloves,Accessories,94,Louisiana,South Region,M,Beige,Winter,3.4,false,Free Shipping,false,false,43,Credit Card,Every 3 Months,3/13/2025 18:02,ADULT,GOOD
3129,65,Female,Jacket,Outerwear,32,Arkansas,South Region,S,Indigo,Fall,4.4,false,Standard,false,false,20,Cash,Annually,6/8/2025 1:18,SENIOR,EXCELLENT
3130,60,Female,Sandals,Footwear,20,Maryland,South Region,S,Cyan,Summer,4.7,false,Express,false,false,40,Venmo,Every 3 Months,3/5/2025 6:23,SENIOR,EXCELLENT
3131,52,Female,Pants,Clothing,20,Vermont,Northeast Region,M,Yellow,Summer,4.5,false,Store Pickup,false,false,34,Venmo,Every 3 Months,1/12/2025 23:13,ADULT,EXCELLENT
3132,34,Female,Jacket,Outerwear,59,North Dakota,Midwest Region,M,Peach,Fall,2.9,false,Store Pickup,false,false,11,Bank Transfer,Every 3 Months,4/1/2025 10:34,YOUTH,BAD
3133,33,Female,Sweater,Clothing,97,Michigan,Midwest Region,M,Yellow,Summer,4.2,false,Express,false,false,26,Cash,Quarterly,6/27/2025 9:46,YOUTH,EXCELLENT
3134,58,Female,T-shirt,Clothing,68,Arkansas,South Region,M,Orange,Spring,4.1,false,Next Day Air,false,false,29,Cash,Bi-Weekly,6/27/2025 20:06,ADULT,EXCELLENT
3135,35,Female,Boots,Footwear,66,Kentucky,South Region,L,Gray,Spring,4.4,false,Store Pickup,false,false,47,Bank Transfer,Weekly,3/28/2025 1:23,YOUTH,EXCELLENT
3136,68,Female,Shoes,Footwear,85,Indiana,Midwest Region,L,Yellow,Spring,4.7,false,Free Shipping,false,false,48,Venmo,Fortnightly,6/1/2025 4:26,SENIOR,EXCELLENT
3137,58,Female,Skirt,Clothing,32,Minnesota,Midwest Region,M,Gray,Fall,3.1,false,Next Day Air,false,false,29,Cash,Bi-Weekly,5/10/2025 23:34,ADULT,GOOD
3138,34,Female,Coat,Outerwear,44,Louisiana,South Region,M,Turquoise,Spring,2.7,false,2-Day Shipping,false,false,14,Bank Transfer,Monthly,5/16/2025 14:17,YOUTH,BAD
3139,47,Female,Blouse,Clothing,95,Kentucky,South Region,L,Gray,Fall,4.6,false,Next Day Air,false,false,40,Cash,Every 3 Months,4/1/2025 2:49,ADULT,EXCELLENT
3140,35,Female,Sunglasses,Accessories,85,Georgia,South Region,M,Olive,Winter,4.4,false,Next Day Air,false,false,4,Venmo,Weekly,6/5/2025 10:10,YOUTH,EXCELLENT
3141,34,Female,Gloves,Accessories,44,Alaska,West Region,XL,Peach,Summer,4.6,false,Free Shipping,false,false,37,Bank Transfer,Weekly,3/28/2025 10:13,YOUTH,EXCELLENT
3142,36,Female,Sunglasses,Accessories,30,Mississippi,South Region,S,Peach,Winter,4.9,false,Express,false,false,47,Credit Card,Bi-Weekly,3/12/2025 17:15,ADULT,EXCELLENT
3143,23,Female,Sneakers,Footwear,21,Kansas,Midwest Region,L,Magenta,Winter,4.0,false,2-Day Shipping,false,false,1,Venmo,Quarterly,2/1/2025 5:21,YOUTH,GOOD
3144,68,Female,Hoodie,Clothing,22,Arizona,West Region,M,Purple,Summer,2.9,false,Store Pickup,false,false,26,Cash,Quarterly,2/19/2025 16:12,SENIOR,BAD
3145,23,Female,Boots,Footwear,70,Maine,Northeast Region,L,Beige,Spring,2.6,false,Free Shipping,false,false,12,Debit Card,Quarterly,5/31/2025 16:36,YOUTH,BAD
3146,57,Female,Handbag,Accessories,29,Texas,South Region,XL,Purple,Spring,4.6,false,Standard,false,false,16,PayPal,Fortnightly,1/8/2025 9:53,ADULT,EXCELLENT
3147,21,Female,Shirt,Clothing,83,Virginia,South Region,S,Yellow,Winter,4.9,false,Free Shipping,false,false,19,PayPal,Annually,1/23/2025 3:56,YOUTH,EXCELLENT
3148,45,Female,Sweater,Clothing,99,North Dakota,Midwest Region,M,Pink,Winter,4.3,false,Express,false,false,21,Credit Card,Weekly,5/25/2025 18:05,ADULT,EXCELLENT
3149,37,Female,Shorts,Clothing,35,West Virginia,South Region,L,Purple,Fall,4.3,false,Free Shipping,false,false,15,Venmo,Weekly,5/12/2025 17:56,ADULT,EXCELLENT
3150,18,Female,Belt,Accessories,40,North Carolina,South Region,M,Lavender,Winter,4.6,false,Free Shipping,false,false,9,Venmo,Annually,5/21/2025 5:07,YOUTH,EXCELLENT
3151,55,Female,Blouse,Clothing,25,Georgia,South Region,M,Peach,Spring,2.6,false,Express,false,false,7,Bank Transfer,Bi-Weekly,2/3/2025 6:16,ADULT,BAD
3152,52,Female,T-shirt,Clothing,64,New Mexico,West Region,L,Orange,Fall,3.1,false,2-Day Shipping,false,false,47,Bank Transfer,Quarterly,6/22/2025 13:30,ADULT,GOOD
3153,49,Female,Belt,Accessories,90,North Carolina,South Region,M,Red,Fall,3.1,false,Store Pickup,false,false,17,PayPal,Monthly,4/4/2025 19:28,ADULT,GOOD
3154,56,Female,Socks,Clothing,88,Alabama,South Region,L,Red,Fall,3.1,false,Next Day Air,false,false,46,Venmo,Fortnightly,2/26/2025 16:30,ADULT,GOOD
3155,27,Female,Belt,Accessories,55,Connecticut,Northeast Region,M,Gold,Winter,4.4,false,Standard,false,false,32,Cash,Quarterly,5/12/2025 13:33,YOUTH,EXCELLENT
3156,22,Female,Handbag,Accessories,90,Montana,West Region,M,Brown,Fall,4.3,false,Free Shipping,false,false,34,Cash,Annually,4/5/2025 13:42,YOUTH,EXCELLENT
3157,18,Female,Shirt,Clothing,50,Montana,West Region,M,Black,Winter,3.1,false,2-Day Shipping,false,false,18,Cash,Monthly,3/27/2025 22:54,YOUTH,GOOD
3158,21,Female,Belt,Accessories,34,Maine,Northeast Region,L,Red,Fall,3.1,false,Store Pickup,false,false,5,Debit Card,Fortnightly,3/11/2025 8:47,YOUTH,GOOD
3159,30,Female,Jewelry,Accessories,77,Mississippi,South Region,M,Gray,Winter,4.9,false,2-Day Shipping,false,false,44,Credit Card,Monthly,4/3/2025 1:36,YOUTH,EXCELLENT
3160,62,Female,Hat,Accessories,89,Louisiana,South Region,L,Pink,Winter,2.9,false,Store Pickup,false,false,4,Bank Transfer,Quarterly,6/22/2025 7:56,SENIOR,BAD
3161,28,Female,Backpack,Accessories,87,Nebraska,Midwest Region,XL,Turquoise,Fall,3.8,false,Next Day Air,false,false,37,Cash,Fortnightly,2/27/2025 16:53,YOUTH,GOOD
3162,66,Female,Dress,Clothing,77,Massachusetts,Northeast Region,S,Charcoal,Winter,4.2,false,2-Day Shipping,false,false,43,Cash,Monthly,2/19/2025 4:17,SENIOR,EXCELLENT
3163,66,Female,Shoes,Footwear,85,Wisconsin,Midwest Region,L,Blue,Winter,3.9,false,Standard,false,false,28,Bank Transfer,Quarterly,6/7/2025 13:50,SENIOR,GOOD
3164,49,Female,Pants,Clothing,66,Nebraska,Midwest Region,XL,Turquoise,Summer,2.8,false,Express,false,false,36,Cash,Monthly,5/3/2025 6:32,ADULT,BAD
3165,40,Female,Dress,Clothing,32,Arizona,West Region,L,Silver,Winter,2.6,false,Standard,false,false,16,Credit Card,Annually,5/4/2025 6:58,ADULT,BAD
3166,49,Female,Jacket,Outerwear,92,Hawaii,West Region,M,Lavender,Spring,3.0,false,Store Pickup,false,false,38,Bank Transfer,Every 3 Months,1/24/2025 14:21,ADULT,GOOD
3167,19,Female,Shirt,Clothing,80,Georgia,South Region,M,Gold,Winter,2.7,false,Next Day Air,false,false,37,Bank Transfer,Fortnightly,1/20/2025 21:07,YOUTH,BAD
3168,24,Female,Dress,Clothing,78,Oregon,West Region,M,Blue,Fall,2.8,false,2-Day Shipping,false,false,9,Cash,Bi-Weekly,4/20/2025 17:42,YOUTH,BAD
3169,31,Female,Jeans,Clothing,24,Montana,West Region,M,Orange,Spring,2.9,false,2-Day Shipping,false,false,14,PayPal,Fortnightly,4/18/2025 12:12,YOUTH,BAD
3170,35,Female,T-shirt,Clothing,59,Georgia,South Region,M,White,Fall,3.8,false,Free Shipping,false,false,3,Venmo,Weekly,4/14/2025 20:20,YOUTH,GOOD
3171,65,Female,Sunglasses,Accessories,41,Rhode Island,Northeast Region,XL,Charcoal,Spring,4.4,false,Express,false,false,10,Credit Card,Fortnightly,2/10/2025 11:24,SENIOR,EXCELLENT
3172,68,Female,Jewelry,Accessories,26,Tennessee,South Region,M,Maroon,Spring,3.1,false,Express,false,false,26,Bank Transfer,Bi-Weekly,3/28/2025 12:40,SENIOR,GOOD
3173,57,Female,Socks,Clothing,52,Missouri,Midwest Region,M,Olive,Fall,3.7,false,Standard,false,false,30,Debit Card,Bi-Weekly,6/23/2025 12:33,ADULT,GOOD
3174,69,Female,Skirt,Clothing,46,Washington,West Region,L,Teal,Summer,4.9,false,Next Day Air,false,false,32,PayPal,Fortnightly,3/24/2025 14:31,SENIOR,EXCELLENT
3175,45,Female,Pants,Clothing,52,Oklahoma,South Region,L,Orange,Winter,3.8,false,Store Pickup,false,false,35,PayPal,Monthly,6/11/2025 22:02,ADULT,GOOD
3176,35,Female,Socks,Clothing,42,Connecticut,Northeast Region,M,Maroon,Fall,3.4,false,Store Pickup,false,false,26,Debit Card,Every 3 Months,5/19/2025 17:11,YOUTH,GOOD
3177,36,Female,Sandals,Footwear,37,Arkansas,South Region,XL,Turquoise,Spring,4.6,false,2-Day Shipping,false,false,39,Credit Card,Monthly,1/10/2025 22:25,ADULT,EXCELLENT
3178,55,Female,Belt,Accessories,52,Missouri,Midwest Region,L,Beige,Fall,3.2,false,Standard,false,false,31,Credit Card,Monthly,4/2/2025 17:47,ADULT,GOOD
3179,66,Female,Sandals,Footwear,34,Washington,West Region,L,Beige,Spring,2.7,false,Free Shipping,false,false,28,Credit Card,Annually,2/25/2025 16:52,SENIOR,BAD
3180,57,Female,Shorts,Clothing,88,Idaho,West Region,M,Olive,Spring,4.3,false,Free Shipping,false,false,12,Debit Card,Bi-Weekly,1/22/2025 7:24,ADULT,EXCELLENT
3181,18,Female,Handbag,Accessories,88,Montana,West Region,L,Turquoise,Fall,3.8,false,Standard,false,false,46,PayPal,Weekly,4/30/2025 19:33,YOUTH,GOOD
3182,31,Female,Jacket,Outerwear,51,Montana,West Region,M,Charcoal,Summer,4.4,false,Free Shipping,false,false,27,PayPal,Every 3 Months,3/27/2025 2:06,YOUTH,EXCELLENT
3183,50,Female,Sunglasses,Accessories,97,Georgia,South Region,L,Green,Fall,3.6,false,Free Shipping,false,false,4,Credit Card,Annually,5/12/2025 14:17,ADULT,GOOD
3184,50,Female,Sneakers,Footwear,56,Mississippi,South Region,M,Green,Winter,3.5,false,Standard,false,false,14,Cash,Every 3 Months,2/26/2025 0:19,ADULT,GOOD
3185,61,Female,Sweater,Clothing,53,Hawaii,West Region,L,Green,Spring,4.2,false,2-Day Shipping,false,false,30,Venmo,Quarterly,4/15/2025 23:18,SENIOR,EXCELLENT
3186,52,Female,Skirt,Clothing,71,Ohio,Midwest Region,L,Gold,Fall,4.7,false,Express,false,false,6,PayPal,Annually,3/21/2025 11:56,ADULT,EXCELLENT
3187,38,Female,Jewelry,Accessories,93,Virginia,South Region,S,Cyan,Winter,4.8,false,Store Pickup,false,false,43,Venmo,Annually,4/27/2025 2:58,ADULT,EXCELLENT
3188,67,Female,Blouse,Clothing,72,Texas,South Region,L,Indigo,Winter,3.2,false,Free Shipping,false,false,28,Debit Card,Weekly,3/18/2025 7:40,SENIOR,GOOD
3189,42,Female,Blouse,Clothing,59,Vermont,Northeast Region,M,Lavender,Winter,3.5,false,Standard,false,false,39,Bank Transfer,Monthly,1/16/2025 12:51,ADULT,GOOD
3190,25,Female,Boots,Footwear,87,Kansas,Midwest Region,M,Beige,Summer,4.2,false,Store Pickup,false,false,30,PayPal,Bi-Weekly,6/13/2025 2:06,YOUTH,EXCELLENT
3191,41,Female,Jeans,Clothing,78,California,West Region,S,Purple,Fall,3.4,false,Free Shipping,false,false,5,Credit Card,Fortnightly,6/28/2025 5:52,ADULT,GOOD
3192,62,Female,Hoodie,Clothing,68,Mississippi,South Region,XL,Maroon,Winter,4.7,false,Store Pickup,false,false,42,Credit Card,Every 3 Months,4/24/2025 3:24,SENIOR,EXCELLENT
3193,19,Female,Sweater,Clothing,76,Iowa,Midwest Region,S,Maroon,Fall,3.0,false,Free Shipping,false,false,20,Cash,Fortnightly,5/29/2025 22:26,YOUTH,GOOD
3194,63,Female,Gloves,Accessories,99,Virginia,South Region,L,Teal,Winter,4.0,false,Express,false,false,35,Credit Card,Fortnightly,3/24/2025 5:15,SENIOR,GOOD
3195,43,Female,Sneakers,Footwear,52,Maryland,South Region,L,Gold,Summer,4.6,false,Standard,false,false,10,Credit Card,Bi-Weekly,6/20/2025 21:48,ADULT,EXCELLENT
3196,68,Female,Sunglasses,Accessories,58,Missouri,Midwest Region,S,Red,Spring,4.9,false,Next Day Air,false,false,36,Credit Card,Quarterly,1/15/2025 13:15,SENIOR,EXCELLENT
3197,24,Female,Belt,Accessories,59,Wisconsin,Midwest Region,L,Maroon,Winter,2.8,false,Express,false,false,21,Debit Card,Fortnightly,1/5/2025 17:44,YOUTH,BAD
3198,27,Female,Sweater,Clothing,71,Maine,Northeast Region,M,Teal,Spring,3.2,false,Free Shipping,false,false,29,Credit Card,Every 3 Months,3/25/2025 0:35,YOUTH,GOOD
3199,61,Female,Gloves,Accessories,94,Pennsylvania,Northeast Region,L,Peach,Winter,2.8,false,Free Shipping,false,false,39,Debit Card,Weekly,1/28/2025 10:58,SENIOR,BAD
3200,59,Female,Handbag,Accessories,40,Maine,Northeast Region,XL,Pink,Winter,4.2,false,Express,false,false,16,PayPal,Monthly,2/1/2025 8:05,ADULT,EXCELLENT
3201,67,Female,Socks,Clothing,24,Missouri,Midwest Region,L,Black,Spring,4.8,false,Free Shipping,false,false,32,Credit Card,Monthly,5/16/2025 14:47,SENIOR,EXCELLENT
3202,46,Female,Pants,Clothing,38,Vermont,Northeast Region,S,Indigo,Fall,2.8,false,2-Day Shipping,false,false,34,Cash,Monthly,1/31/2025 17:04,ADULT,BAD
3203,65,Female,Scarf,Accessories,37,Wisconsin,Midwest Region,L,Green,Fall,4.5,false,Standard,false,false,38,Venmo,Annually,2/4/2025 16:18,SENIOR,EXCELLENT
3204,63,Female,Coat,Outerwear,29,New Jersey,Northeast Region,L,Teal,Spring,4.1,false,Express,false,false,14,Venmo,Annually,3/17/2025 13:16,SENIOR,EXCELLENT
3205,57,Female,Jacket,Outerwear,92,New Mexico,West Region,XL,Lavender,Fall,4.3,false,Free Shipping,false,false,23,Debit Card,Bi-Weekly,5/7/2025 10:22,ADULT,EXCELLENT
3206,40,Female,Hoodie,Clothing,24,Colorado,West Region,XL,Magenta,Fall,4.4,false,2-Day Shipping,false,false,50,Bank Transfer,Every 3 Months,4/2/2025 16:12,ADULT,EXCELLENT
3207,36,Female,Boots,Footwear,52,California,West Region,M,Brown,Winter,3.0,false,Free Shipping,false,false,49,PayPal,Monthly,1/30/2025 22:06,ADULT,GOOD
3208,67,Female,Socks,Clothing,29,Arizona,West Region,XL,Beige,Summer,2.7,false,Next Day Air,false,false,14,PayPal,Annually,3/1/2025 17:15,SENIOR,BAD
3209,61,Female,Jewelry,Accessories,30,Indiana,Midwest Region,L,Indigo,Winter,3.3,false,2-Day Shipping,false,false,42,PayPal,Weekly,4/29/2025 22:23,SENIOR,GOOD
3210,64,Female,Shoes,Footwear,31,Arkansas,South Region,L,Peach,Fall,4.3,false,Standard,false,false,39,Debit Card,Annually,4/27/2025 0:13,SENIOR,EXCELLENT
3211,30,Female,Socks,Clothing,67,Nevada,West Region,M,Magenta,Summer,2.9,false,Express,false,false,43,Venmo,Bi-Weekly,4/8/2025 1:58,YOUTH,BAD
3212,53,Female,Pants,Clothing,65,Rhode Island,Northeast Region,L,Turquoise,Winter,4.9,false,Standard,false,false,12,Cash,Monthly,4/16/2025 10:36,ADULT,EXCELLENT
3213,27,Female,Sneakers,Footwear,22,Wyoming,West Region,M,Indigo,Winter,3.6,false,2-Day Shipping,false,false,21,Debit Card,Weekly,2/11/2025 7:07,YOUTH,GOOD
3214,27,Female,Sunglasses,Accessories,56,Texas,South Region,M,Brown,Winter,3.3,false,Standard,false,false,33,Credit Card,Monthly,3/6/2025 1:45,YOUTH,GOOD
3215,53,Female,Skirt,Clothing,78,Washington,West Region,M,Yellow,Spring,3.1,false,Free Shipping,false,false,6,Debit Card,Annually,1/31/2025 5:41,ADULT,GOOD
3216,34,Female,Coat,Outerwear,90,Rhode Island,Northeast Region,M,Magenta,Summer,2.7,false,Free Shipping,false,false,10,PayPal,Every 3 Months,4/28/2025 12:40,YOUTH,BAD
3217,39,Female,Hoodie,Clothing,85,Illinois,Midwest Region,S,Olive,Winter,3.4,false,Next Day Air,false,false,18,Cash,Weekly,2/5/2025 1:53,ADULT,GOOD
3218,44,Female,Sunglasses,Accessories,58,Oregon,West Region,M,Silver,Fall,3.4,false,Express,false,false,46,Venmo,Weekly,1/7/2025 5:33,ADULT,GOOD
3219,37,Female,Skirt,Clothing,34,Florida,South Region,M,Teal,Fall,3.9,false,Express,false,false,49,PayPal,Monthly,6/20/2025 5:13,ADULT,GOOD
3220,57,Female,Coat,Outerwear,40,Kansas,Midwest Region,L,White,Summer,3.5,false,2-Day Shipping,false,false,39,Credit Card,Weekly,5/16/2025 11:29,ADULT,GOOD
3221,38,Female,Handbag,Accessories,29,North Dakota,Midwest Region,M,Blue,Fall,4.1,false,Free Shipping,false,false,16,Cash,Monthly,6/7/2025 4:18,ADULT,EXCELLENT
3222,21,Female,T-shirt,Clothing,76,New Hampshire,Northeast Region,M,Yellow,Winter,3.2,false,Standard,false,false,28,Cash,Annually,4/3/2025 9:12,YOUTH,GOOD
3223,45,Female,Sunglasses,Accessories,84,Texas,South Region,S,Maroon,Fall,4.6,false,Store Pickup,false,false,22,PayPal,Quarterly,1/23/2025 2:09,ADULT,EXCELLENT
3224,68,Female,Shirt,Clothing,65,Montana,West Region,S,Gray,Spring,3.9,false,Standard,false,false,36,Venmo,Bi-Weekly,5/23/2025 1:12,SENIOR,GOOD
3225,37,Female,Hoodie,Clothing,80,Delaware,South Region,L,Indigo,Winter,2.7,false,Free Shipping,false,false,18,PayPal,Monthly,6/3/2025 15:15,ADULT,BAD
3226,53,Female,Blouse,Clothing,98,New Hampshire,Northeast Region,M,Pink,Fall,3.0,false,Store Pickup,false,false,31,Credit Card,Weekly,6/18/2025 19:31,ADULT,GOOD
3227,57,Female,Sneakers,Footwear,71,Minnesota,Midwest Region,XL,Beige,Spring,3.3,false,Next Day Air,false,false,38,Bank Transfer,Fortnightly,1/21/2025 1:09,ADULT,GOOD
3228,28,Female,Scarf,Accessories,69,Alaska,West Region,XL,White,Fall,2.7,false,Free Shipping,false,false,42,Debit Card,Quarterly,5/6/2025 7:13,YOUTH,BAD
3229,37,Female,Jewelry,Accessories,95,Connecticut,Northeast Region,M,Yellow,Spring,4.6,false,2-Day Shipping,false,false,27,PayPal,Annually,6/10/2025 7:38,ADULT,EXCELLENT
3230,54,Female,Pants,Clothing,67,Connecticut,Northeast Region,M,Teal,Fall,2.7,false,Express,false,false,24,Cash,Monthly,2/12/2025 2:57,ADULT,BAD
3231,49,Female,Sneakers,Footwear,49,Kansas,Midwest Region,M,Olive,Summer,2.5,false,Next Day Air,false,false,38,Debit Card,Annually,4/28/2025 9:04,ADULT,BAD
3232,62,Female,Shoes,Footwear,97,Nevada,West Region,M,Maroon,Winter,4.4,false,Free Shipping,false,false,9,Credit Card,Annually,3/19/2025 21:46,SENIOR,EXCELLENT
3233,45,Female,T-shirt,Clothing,34,Massachusetts,Northeast Region,M,White,Spring,4.0,false,Next Day Air,false,false,19,Bank Transfer,Monthly,3/7/2025 21:10,ADULT,GOOD
